Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 10/6/2016 7:55:02 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
112761,COMPLIT 397,Direction Doctoral Dissertatio,006,Comparative Literature,"Hamilton,John T.",0,2,0,0,0,0,0,2
112761,COMPLIT 397,Direction Doctoral Dissertatio,010,Comparative Literature,"Puchner,Martin",0,1,0,0,0,0,0,1
112761,COMPLIT 397,Direction Doctoral Dissertatio,015,Comparative Literature,"Thornber,Karen Laura",0,1,0,0,0,0,0,1
112761,COMPLIT 397,Direction Doctoral Dissertatio,020,Comparative Literature,"Donahue Jr,Charles",0,1,0,0,0,0,0,1
112031,COMPLIT 399,Reading and Research,006,Comparative Literature,"Hamilton,John T.",0,0,0,0,0,0,0,0
112485,COMPLIT 98A,Tutorial - Junior Year,001,Comparative Literature,"Naddaff,Sandra",9,0,0,0,0,0,0,9
114294,COMPLIT 99A,Tutorial - Senior Year,001,Comparative Literature,"Naddaff,Sandra",5,0,0,0,0,0,0,5
125407,COMPSCI 105,Privacy and Technology,001,Computer Science,"Waldo,James H.",36,0,0,0,0,0,0,36
160419,COMPSCI 108,Intelligent Systems,001,Computer Science,"Grosz,Barbara J.",31,0,0,0,0,0,0,31
109899,COMPSCI 109A,Data Science 1,001,Computer Science,"Protopapas,Pavlos",121,6,0,44,0,0,0,171
119064,COMPSCI 121,Intro to Theory of Computation,001,Computer Science,"Lewis,Harry R.",244,1,0,0,0,0,0,245
156210,COMPSCI 125,Algorithms and Complexity,001,Computer Science,"Nelson,Jelani",12,0,1,0,0,0,0,13
113856,COMPSCI 141,Computing Hardware,001,Computer Science,"Brooks,David",23,0,0,0,1,0,0,24
118418,COMPSCI 143,Computer Networks,001,Computer Science,"Kung,H. T.",27,1,0,0,0,0,0,28
119249,COMPSCI 165,Data Systems,001,Computer Science,"Idreos,Stratos",23,10,0,0,0,0,0,33
124364,COMPSCI 171,Visualization,001,Computer Science,"Pfister,Hanspeter",39,9,0,7,0,1,0,56
113410,COMPSCI 175,Computer Graphics,001,Computer Science,"Gortler,Steven J.",27,3,0,1,0,0,1,32
110661,COMPSCI 182,Artificial Intelligence,001,Computer Science,"Kuindersma,Scott",130,11,3,7,2,0,1,154
128105,COMPSCI 207,Systems Development,001,Computer Science,"Dave,Rahul S",1,39,1,0,0,0,0,41
111994,COMPSCI 222,Algorithms at Ends of the Wire,001,Computer Science,"Mitzenmacher,Michael D.",26,27,0,0,0,0,0,53
115692,COMPSCI 225,Pseudorandomness,001,Computer Science,"Vadhan,Salil P.",7,6,0,0,0,0,0,13
120237,COMPSCI 229R,Information Theory in CS,001,Computer Science,"Barak,Boaz",4,12,0,0,0,0,0,16
114807,COMPSCI 252R,Topics in Programming Lang,001,Computer Science,"Dimoulas,Christos",4,3,0,0,0,0,0,7
143667,COMPSCI 261,Operating Systems,001,Computer Science,"Seltzer,Margo I.",7,5,1,0,0,0,0,13
160579,COMPSCI 263,Systems Security,001,Computer Science,"Mickens,James",31,7,0,0,1,0,0,39
204012,COMPSCI 290HFA,CS Research Seminar,001,Computer Science,"Brooks,David",0,27,0,0,0,0,0,27
114035,COMPSCI 299R,Special Topics in Computer Sci,001,Computer Science,"Parkes,David",6,12,0,0,0,0,0,18
108374,COMPSCI 304,Statistical Machine Learning,001,Computer Science,"Adams,Ryan Prescott",0,1,0,0,0,0,0,1
109278,COMPSCI 306,High-Perform Software Systems,001,Computer Science,"Kohler,Eddie",0,2,0,0,0,0,0,2
119252,COMPSCI 308,Bio-Inspired Multi-Agent Syste,001,Computer Science,"Nagpal,Radhika",0,2,0,0,0,0,0,2
116301,COMPSCI 310,Computational Mechanism Design,001,Computer Science,"Parkes,David",0,4,0,0,0,0,0,4
143299,COMPSCI 312,"Collaborative Systems, AI",001,Computer Science,"Grosz,Barbara J.",0,2,0,0,0,0,0,2
124155,COMPSCI 314,Visual Computing,001,Computer Science,"Pfister,Hanspeter",0,6,0,0,0,0,0,6
125388,COMPSCI 316,Social Computing: Comptn & Eco,001,Computer Science,"Chen,Yiling",0,3,0,0,0,0,0,3
156744,COMPSCI 320,Data Systems Design,001,Computer Science,"Idreos,Stratos",0,4,0,0,0,0,0,4
113643,COMPSCI 322,"Databases, Operating System",001,Computer Science,"Seltzer,Margo I.",0,6,0,0,0,0,0,6
111666,COMPSCI 324,Human-Computer Comm,001,Computer Science,"Shieber,Stuart M.",0,2,0,0,0,0,0,2
126331,COMPSCI 326,Intel Interactive Systems,001,Computer Science,"Gajos,Krzysztof Z",0,3,0,0,0,0,0,3
160962,COMPSCI 327,Tools for Communication,001,Computer Science,"Sudan,Madhu",0,1,0,0,0,0,0,1
116858,COMPSCI 344,Computer Architecture,001,Computer Science,"Brooks,David",0,7,0,0,0,0,0,7
120091,COMPSCI 348,Computer Vision,001,Computer Science,"Zickler,Todd",0,2,0,0,0,0,0,2
113027,COMPSCI 356,Computational Complexity,001,Computer Science,"Valiant,Leslie G.",0,1,0,0,0,0,0,1
115136,COMPSCI 358,Computational Complexity,001,Computer Science,"Vadhan,Salil P.",0,6,0,0,0,0,0,6
109883,COMPSCI 360,Online and Randomized Algorith,001,Computer Science,"Mitzenmacher,Michael D.",0,2,0,0,0,0,0,2
126329,COMPSCI 364,Programming Lang and Security,001,Computer Science,"Chong,Stephen",0,4,0,0,0,0,0,4
125374,COMPSCI 365,SEAS Teaching Practicum,001,Computer Science,"Girash,John",0,4,0,0,0,0,0,4
110261,COMPSCI 378,Sketch Algorithms Massive Data,001,Computer Science,"Nelson,Jelani",0,4,0,0,0,0,0,4
110263,COMPSCI 380,Algorithms for Social Data,001,Computer Science,"Singer,Yaron",0,2,0,0,0,0,0,2
160961,COMPSCI 382,Natural Language Understanding,001,Computer Science,"Rush,Alexander Matthew",0,2,0,0,0,0,0,2
160963,COMPSCI 384,Robots and Dynamical Systems,001,Computer Science,"Kuindersma,Scott",0,3,0,0,0,0,0,3
160970,COMPSCI 386,Machine Learning,001,Computer Science,"Doshi-Velez,Finale",0,3,0,0,0,0,0,3
152514,COMPSCI 50,Intro to Computer Science I,001,Computer Science,"Malan,David J. J.",624,5,1,46,14,0,2,692
123623,COMPSCI 61,Systms Programming & Mach Org,001,Computer Science,"Seltzer,Margo I.",125,0,0,0,0,0,0,125
203579,COMPSCI 90NAR,Internet: Governance & Power,001,Computer Science,"Almeida,Virgilio",6,0,0,0,0,0,0,6
113257,COMPSCI 91R,Supervised Reading and Researc,001,Computer Science,"Lewis,Harry R.",33,0,0,0,0,0,0,33
122591,CPB 91,Introduction to Research,001,Chemical & Physical Biology,"Samuels,Martin A.",8,0,0,0,0,0,0,8
122592,CPB 99A,Lab Research for Honors Thesis,001,Chemical & Physical Biology,"Samuels,Martin A.",11,0,0,0,0,0,0,11
125216,CULTBLF 16,"Perform,Trad & Cultural Studie",001,General Education,"Mitchell,Stephen A.",26,0,0,0,0,0,0,26
117011,CULTBLF 17,The Roman Games,001,General Education,"Coleman,Kathleen M.",28,0,0,0,0,0,0,28
123064,CULTBLF 20,Reason and Faith in the West,001,General Education,"Blair,Ann M.",9,0,0,0,1,0,0,10
123735,CULTBLF 21,Pathways through the Andes,001,General Education,"Urton,Gary",20,0,0,0,0,0,0,20
113501,CULTBLF 22,The Ancient Greek Hero,001,General Education,"Nagy,Gregory",20,0,0,0,0,0,0,20
125085,CULTBLF 25,Studying Buddhism Across Place,001,General Education,"Gyatso,Janet",23,0,0,2,0,0,0,25
126145,CULTBLF 32,Back Roads to Far Places,001,General Education,"Graham,William A.",6,0,0,0,0,0,0,6
123736,CULTBLF 34,Madness and Medicine,001,General Education,"Harrington,Anne",211,0,0,1,0,0,0,212
111958,CULTBLF 38,Apocalypse Then-Cltr Mdvl Rus,001,General Education,"Flier,Michael S.",1,0,0,0,0,0,0,1
125055,CULTBLF 39,The Hebrew Bible,001,General Education,"Cohen,Shaye J.D.",278,0,0,1,1,0,0,280
126847,CULTBLF 45,History of the English Lang,001,General Education,"Donoghue,Daniel G.",36,0,0,1,0,0,0,37
119747,CULTBLF 49,"Am Protest Lit, Paine to Tupac",001,General Education,"Stauffer,John",86,0,0,0,0,0,0,86
108161,CULTBLF 51,Making the Middle Ages,001,General Education,"Gilsdorf,Sean J.",5,0,0,0,0,0,0,5
108402,CULTBLF 53,Sacred and Secular Poetry,001,General Education,"Ryan,Judith L.",6,0,0,0,0,0,0,6
109543,CULTBLF 57,Animated Spirituality,001,General Education,"Hardacre,Helen",19,0,0,0,0,0,0,19
112218,CULTBLF 62,Language and Culture,001,General Education,"Caton,Steven C.",11,0,0,0,0,0,0,11
111301,CZCH AA,Elementary Czech I,001,Slavic Languages & Literatures,"Tuckerova,Veronika",1,1,0,0,0,1,0,3
121469,CZCH BA,Intermediate Czech I,001,Slavic Languages & Literatures,"Tuckerova,Veronika",3,0,0,0,0,0,0,3
123797,CZCH CR,Advanced Czech,001,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,1
111709,DESIGN 304,Doctoral Dissertations,003,"Arch, Landscape & Urban Plan","Picon,Antoine",0,3,0,0,0,0,0,3
126385,DRB 310,Blood Stem Cell Development,001,Medical Sciences,"North,Trista Elizabeth",0,1,0,0,0,0,0,1
126386,DRB 311,Cardiovascular Development and,001,Medical Sciences,"Burns,Caroline Erter",0,1,0,0,0,0,0,1
126387,DRB 312,Epigenetic Modifications,001,Medical Sciences,"Meissner,Alexander",0,2,0,0,0,0,0,2
126388,DRB 313,Liver Development,001,Medical Sciences,"Goessling,Wolfram",0,2,0,0,0,0,0,2
126389,DRB 314,Devel & Reprogramming Neuronal,001,Medical Sciences,"Arlotta,Paola",0,5,0,0,0,0,0,5
126391,DRB 316,Stem Cells and Organ Size,001,Medical Sciences,"Camargo,Fernando D.",0,3,0,0,0,0,0,3
109351,DRB 318,Adult hippocampal neurogenesis,001,Medical Sciences,"Sahay,Amar",0,2,0,0,0,0,0,2
127403,DRB 320,Lung Regeneration and Lung Dis,001,Medical Sciences,"Rajagopal,Jayaraj",0,1,0,0,0,0,0,1
127739,DRB 321,Stem Cells and Neurodegenerati,001,Medical Sciences,"Rubin,Lee",0,3,0,0,0,0,0,3
107628,DRB 322,Regulation of Tissue Stem Cell,001,Medical Sciences,"Breault,David T.",0,1,0,0,0,0,0,1
109121,DRB 325,Tissue-Specific Stem Cells,001,Medical Sciences,"Wagers,Amy",0,1,0,0,0,0,0,1
109147,DRB 326,Epigenetic Regulation by Large,001,Medical Sciences,"Rinn,John L",0,3,0,0,0,0,0,3
160767,DRB 327,MicroRNA in dvlpmnt & disease,001,Medical Sciences,"Slack,Frank",0,3,0,0,0,0,0,3
122333,E-PSCI 100,Intro MATLAB & Data Analysis,001,Earth & Planetary Sciences,"Ishii,Miaki",1,2,0,0,0,0,0,3
126934,E-PSCI 135,Phys & Chem: Energy & Climate,001,Earth & Planetary Sciences,"Keutsch,Frank N",12,0,0,0,0,0,0,12
160957,E-PSCI 160,Space Science and Engineering,001,Earth & Planetary Sciences,"Wordsworth,Robin",7,0,0,0,0,0,0,7
126174,E-PSCI 186,Intro to Biogeochemistry,001,Earth & Planetary Sciences,"Johnston,David T",6,1,0,0,0,0,0,7
111855,E-PSCI 200,Atmospheric Chem & Physics,001,Earth & Planetary Sciences,"Jacob,Daniel J.",0,11,0,1,0,0,0,12
124688,E-PSCI 202,Mechan in Earth & Env Science,001,Earth & Planetary Sciences,"Rice,James R.",0,4,0,2,0,0,0,6
114669,E-PSCI 204,Earthquake Sources,1,Earth & Planetary Sciences,"Denolle,Marine A",1,7,0,0,0,0,0,8
156399,E-PSCI 206,Solid Earth Geochem & Cosmoche,001,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,2,0,0,0,0,0,2
122549,E-PSCI 208,Physics of Climate,001,Earth & Planetary Sciences,"Kuang,Zhiming",2,5,0,0,0,0,0,7
160230,E-PSCI 230,Paleoclimate as Prologue,001,Earth & Planetary Sciences,"Huybers,Peter John",1,8,0,1,0,0,0,10
115633,E-PSCI 232,Dynamic Meteorology,001,Earth & Planetary Sciences,"Farrell,Brian F.",2,7,0,0,0,0,0,9
126403,E-PSCI 239,Consequences of Energy Systems,001,Earth & Planetary Sciences,"Schrag,Daniel P.",1,8,0,7,0,0,0,16
108133,E-PSCI 270,Adv Structural Interpretation,001,Earth & Planetary Sciences,"Shaw,John H.",1,3,0,0,0,0,0,4
107945,E-PSCI 274,Field Geology,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",1,0,0,0,0,0,0,1
126142,E-PSCI 282,Stratigraphy and Tectonics,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",2,4,0,0,0,0,0,6
135034,E-PSCI 330,Climate Atmos Chem & Kinetics,001,Earth & Planetary Sciences,"Anderson,James G.",0,2,0,0,0,0,0,2
136675,E-PSCI 331,Atmospheric Chemistry,001,Earth & Planetary Sciences,"Jacob,Daniel J.",0,10,0,0,0,0,0,10
111964,E-PSCI 332,Dynamic Meteorology,001,Earth & Planetary Sciences,"Farrell,Brian F.",0,1,0,0,0,0,0,1
112465,E-PSCI 335,Climate Dynamics/Phys Oceanogr,001,Earth & Planetary Sciences,"Tziperman,Eli",0,2,0,0,0,0,0,2
119664,E-PSCI 336,Geophysical Fluid Dynamics,001,Earth & Planetary Sciences,"Tziperman,Eli",0,1,0,0,0,0,0,1
121682,E-PSCI 338,Atmospheric Chemistry,001,Earth & Planetary Sciences,"Wofsy,Steven C.",0,2,0,0,0,0,0,2
117893,E-PSCI 339,Biogeochemistry,001,Earth & Planetary Sciences,"Pearson,Ann",0,3,0,0,0,0,0,3
120356,E-PSCI 341,Isotope Geochemistry,001,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,4,0,0,0,0,0,4
121156,E-PSCI 342,Atmospheric & Climate Dynamics,001,Earth & Planetary Sciences,"Kuang,Zhiming",0,3,0,0,0,0,0,3
123215,E-PSCI 343,Analysis of Climate Record,001,Earth & Planetary Sciences,"Huybers,Peter John",0,4,0,0,0,0,0,4
118106,E-PSCI 344,Stable Isotope Geochemistry,001,Earth & Planetary Sciences,"Schrag,Daniel P.",0,3,0,0,0,0,0,3
118677,E-PSCI 345,Solid Earth Geochemistry,001,Earth & Planetary Sciences,"Langmuir,Charles",0,1,0,0,0,0,0,1
203360,E-PSCI 350,Planet Atmospheres & Climate,001,Earth & Planetary Sciences,"Wordsworth,Robin",0,1,0,0,0,0,0,1
111039,E-PSCI 362,Dynamo Theory Research Seminar,001,Earth & Planetary Sciences,"Bloxham,Jeremy",0,2,0,0,0,0,0,2
124143,E-PSCI 363,Earth & Environmental Process,001,Earth & Planetary Sciences,"Rice,James R.",0,1,0,0,0,0,0,1
203359,E-PSCI 366,Earthquake Seismology,001,Earth & Planetary Sciences,"Denolle,Marine A",0,3,0,0,0,0,0,3
113927,E-PSCI 367,Global Geodynamics,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",0,4,0,0,0,0,0,4
114453,E-PSCI 368,Seismology,001,Earth & Planetary Sciences,"Ishii,Miaki",0,2,0,0,0,0,0,2
121457,E-PSCI 369,Topics in Active Tectonics,001,Earth & Planetary Sciences,"Meade,Brendan J.",0,2,0,0,0,0,0,2
125317,E-PSCI 370,Structural Analysis,001,Earth & Planetary Sciences,"Shaw,John H.",0,2,0,0,0,0,0,2
110528,E-PSCI 380,Geology and Earth History,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",0,2,0,0,0,0,0,2
126101,E-PSCI 381,Isotope Geobio & Earth History,001,Earth & Planetary Sciences,"Johnston,David T",0,3,0,0,0,0,0,3
109231,E-PSCI 52,Global Geophysics: A Primer,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",13,0,0,0,0,0,0,13
120379,E-PSCI 99A,Tutorial - Senior Year,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",7,0,0,0,0,0,0,7
117751,EABS 300,Reading and Research,001,East Asian Langs & Civ,"Abe,Ryuichi",0,2,0,0,0,0,0,2
117751,EABS 300,Reading and Research,002,East Asian Langs & Civ,"Gyatso,Janet",0,1,1,0,0,0,0,2
108556,EAFM 110,"Film, Popular Cult East Asia",01,East Asian Langs & Civ,"Zahlten,Alexander",9,4,0,0,0,0,0,13
203436,EAFM 116,Chinese Cinema,01,East Asian Langs & Civ,"Bohnenkamp,Max",7,1,0,0,0,0,0,8
108472,EAFM 202,Rip &Tear: Body in Jpn Film,01,East Asian Langs & Civ,"Zahlten,Alexander",1,3,0,0,0,0,0,4
146425,EASTD 121,Global Cities in East Asia,01,East Asian Langs & Civ,"Dillon,Nara",10,1,0,0,0,0,0,11
130624,EASTD 130,The Tang,01,East Asian Langs & Civ,"Owen,Stephen",3,3,0,0,1,0,0,7
143833,EASTD 140,Major Rel Texts of East Asia,001,East Asian Langs & Civ,"Abe,Ryuichi",13,0,0,0,0,0,0,13
152860,EASTD 90R,East Asian Language Tutorials,001,East Asian Langs & Civ,"Howell,David L",2,1,0,0,0,0,0,3
148329,EASTD 91R,Supervised Reading & Research,001,East Asian Langs & Civ,"Howell,David L",2,0,0,0,0,0,0,2
145023,EASTD 98B,Junior Tutorial--Japan,001,East Asian Langs & Civ,"Pharr,Susan J.",9,0,0,0,0,0,0,9
145319,EASTD 98D,Jr. Tutorial--The Pol Economy,001,East Asian Langs & Civ,"Dillon,Nara",4,0,0,0,0,0,0,4
135225,EASTD 99A,Tutorial - Senior Year,001,East Asian Langs & Civ,"Howell,David L",6,0,0,0,0,0,0,6
108901,ECON 1010A,Intermediate Microeconomics,001,Economics,"Boycko,Maxim",227,0,0,1,3,0,0,231
120711,ECON 1011A,Intermediate Microeconomics: A,002,Economics,"Glaeser,Edward",93,0,1,1,0,0,0,95
119951,ECON 1017,A Libertarian Perspective,001,Economics,"Miron,Jeffrey A.",545,1,0,0,1,0,0,547
203914,ECON 1029,Economics of Crime,001,Economics,"Pinho de Mello,Joao Manoel",2,0,0,1,2,0,0,5
203555,ECON 1057,Game Theory with Applications,001,Economics,"Yoeli,Erez",85,0,0,5,1,0,0,91
203779,ECON 1058,Experimental Economics,001,Economics,"Coffman,Lucas Clayton",15,0,0,1,0,0,0,16
113326,ECON 10A,Principles of Economics,001,Economics,"Mankiw,N. Gregory",646,0,0,1,4,0,0,651
123033,ECON 1123,Introduction to Econometrics,001,Economics,"Stock,James H.",147,0,0,5,2,0,0,154
113637,ECON 1126,Quantitative Methods in Econ,001,Economics,"Kasy,Maximilian",21,0,2,0,0,0,0,23
107821,ECON 1400,The Future of Globalization,001,Economics,"Summers,Lawrence H.",163,1,0,1,15,0,0,180
117818,ECON 1410,Public Economics,001,Economics,"Feldstein,Martin S.",23,0,3,0,1,0,0,27
107613,ECON 1415,Analytic Frameworks for Policy,001,Economics,"Avery,Christopher",1,3,0,0,0,0,0,4
123003,ECON 1420,American Economic Policy,001,Economics,"Feldstein,Martin S.",107,0,0,0,4,0,0,111
127519,ECON 1432,Econ of European Integrations,001,Economics,"Kotz,Hans-Helmut",33,0,0,0,0,0,0,33
122492,ECON 1460,Economics of Health Care Polic,1,Economics,"Newhouse,Joseph P.",4,0,0,0,0,0,0,4
125835,ECON 1490,Growth and Crisis in the World,001,Economics,"Jorgenson,Dale W.",16,0,0,0,2,0,0,18
111749,ECON 1535,Intl Trade and Investment,001,Economics,"Antras,Pol",16,0,0,0,2,0,0,18
111477,ECON 1545,Intl Financ & Monetary Policy,001,Economics,"Rogoff,Kenneth S.",17,0,0,2,0,0,0,19
111105,ECON 1723,Capital Markets,001,Economics,"Fillat,Jose",45,0,0,0,10,0,0,55
107388,ECON 1936,Keynes,001,Economics,"Marglin,Stephen A.",2,0,0,0,0,0,0,2
120245,ECON 2001A,"Resrch,Behavior in Games & Mrk",001,Economics,"Laibson,David I.",0,17,0,0,0,0,0,17
107608,ECON 2005HFA,Research in Contracts and Orgs,001,Economics,"Hart,Oliver",0,2,0,0,0,0,0,2
124134,ECON 2010A,Economic Theory,001,Economics,"Glaeser,Edward",2,31,0,0,2,0,0,35
111213,ECON 2010C,Economic Theory,001,Economics,"Barro,Robert J.",2,33,0,0,0,0,0,35
112942,ECON 2020A,Microeconomic Theory I,001,Economics,"Kotowski,Maciej",0,30,3,4,0,1,0,38
156371,ECON 2035,Psychology and Economic Theory,001,Economics,"Rabin,Matthew",1,12,0,0,0,0,0,13
113349,ECON 2052,Game Theory I,001,Economics,"Kandori,Michihiro",2,5,0,1,0,0,0,8
110708,ECON 2060A,Contract Theory,1,Economics,"Hart,Oliver",0,6,0,0,0,0,0,6
126663,ECON 2087HFRA,Advanced Topics in Theory,001,Economics,"Golub,Benjamin",2,4,0,2,0,0,0,8
120668,ECON 2110,Econometrics I,001,Economics,"Kasy,Maximilian",3,31,0,11,0,0,0,45
120662,ECON 2140,Econometric Methods,001,Economics,"Plagborg-Moller,Mikkel",0,37,0,3,0,0,0,40
113904,ECON 2142,Time Series Analysis,001,Economics,"Stock,James H.",0,10,0,0,0,0,0,10
111451,ECON 2162A,Research in Econometrics,001,Economics,"Kasy,Maximilian",0,2,0,0,0,0,0,2
156605,ECON 2326,Economic Development,001,Economics,"Rodrik,Dani",1,0,0,0,0,0,0,1
110160,ECON 2332HFCA,Early-Stage Research in Econ D,001,Economics,"Rao,Gautam",0,7,0,0,0,0,0,7
123105,ECON 2339RA,Economic History Lunch,001,Economics,"Goldin,Claudia",0,3,0,0,0,0,0,3
156645,ECON 2390,Development Economics,001,Economics,"Kremer,Michael R.",0,11,0,2,0,1,0,14
111112,ECON 2390DHFA,Research in Economic Developme,001,Economics,"Kremer,Michael R.",0,2,0,0,0,0,0,2
156372,ECON 2395,"Health, Inequality and Deve",001,Economics,"Sen,Amartya",3,5,1,3,0,0,0,12
126666,ECON 2412A,Political Economics,001,Economics,"Giuliano,Paola",0,6,0,2,0,0,0,8
156659,ECON 2415,Seminar on Macroeconomic Polic,001,Economics,"Friedman,Benjamin M.",0,0,0,0,0,0,0,0
117451,ECON 2420HFA,Research in Macroeconomics,001,Economics,"Farhi,Emmanuel",0,13,0,0,0,0,0,13
110660,ECON 2450A,Public Econ and Fiscal Policy,001,Economics,"Stantcheva,Stefanie Pentcheva",2,29,0,1,0,0,0,32
119562,ECON 2480A,Research in Public Econ and,001,Economics,"Cutler,David",0,10,0,0,0,0,0,10
116569,ECON 2490,Economics of National Security,1,Economics,"Feldstein,Martin S.",1,0,0,9,0,0,0,10
113995,ECON 2530A,International Trade,001,Economics,"Helpman,Elhanan",0,6,0,1,0,0,0,7
113575,ECON 2540HFA,Research in International Econ,001,Economics,"Melitz,Marc J.",0,8,0,0,0,0,0,8
113404,ECON 2610,Industrial Organization I,001,Economics,"Pakes,Ariel",0,14,0,1,0,0,0,15
117566,ECON 2640HFA,Research in Industrial,001,Economics,"Pakes,Ariel",0,8,0,0,0,0,0,8
113829,ECON 2690HFA,EnvironEcon and Policy: Semina,001,Economics,"Stavins,Robert",0,2,0,0,0,0,0,2
119971,ECON 2727,Empirical Methods Financial Ec,1,Economics,"Sunderam,Adi",0,3,0,1,0,0,0,4
115030,ECON 2770HFA,Research in Financial Economic,001,Economics,"Stein,Jeremy C.",0,22,0,0,0,0,0,22
114301,ECON 2810A,Labor Market Analysis,001,Economics,"Katz,Lawrence F.",0,29,0,8,0,0,0,37
111404,ECON 2812HFA,Research in Labor Economics,001,Economics,"Katz,Lawrence F.",0,20,0,0,0,0,0,20
122105,ECON 2888R,Econ of Science and Engineerin,001,Economics,"Freeman,Richard B.",1,0,0,1,2,0,0,4
113088,ECON 3005,Reading and Research,001,Economics,"Alesina,Alberto",0,2,0,0,0,0,0,2
118257,ECON 3336HFRA,Economic History Workshop,001,Economics,"Goldin,Claudia",0,1,0,0,0,0,0,1
115494,ECON 3460C,Research in Health Economics,001,Economics,"Newhouse,Joseph P.",0,7,0,1,0,0,0,8
116757,ECON 3530HFA,The International Econ Worksho,001,Economics,"Antras,Pol",0,1,0,0,0,0,0,1
113625,ECON 3810CHFRA,The Labor Economics Workshop,001,Economics,"Katz,Lawrence F.",0,4,0,0,0,0,0,4
107827,ECON 910R,Supervised Reading and Researc,001,Economics,"Bruich,Gregory Alan",2,0,0,0,0,0,0,2
122752,ECON 970,Tutorial - Sophomore Year,001,Economics,"Poulsen,Jonas Karl",0,0,0,0,0,0,0,0
122752,ECON 970,Tutorial - Sophomore Year,T01,Economics,"Poulsen,Jonas Karl",6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,T02,Economics,"Poulsen,Jonas Karl",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T03,Economics,"Poulsen,Jonas Karl",6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,T04,Economics,"Poulsen,Jonas Karl",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T05,Economics,"Poulsen,Jonas Karl",8,0,0,0,0,0,0,8
112836,ECON 975A,Tutorial - Microecon Theory Re,001,Economics,"Bruich,Gregory Alan",1,0,0,0,0,0,0,1
203556,ECON 980DD,Globalization and Inequality,001,Economics,"Antras,Pol",8,0,0,0,0,0,0,8
126771,ECON 980U,Immigration Economics,001,Economics,"Borjas,George J.",13,0,0,0,2,0,0,15
108892,ECON 980X,Economics of Work and Family,001,Economics,"Goldin,Claudia",16,0,0,0,0,0,0,16
203982,ECON 985IA,Research in Behavioral and Exp,1,Economics,"Fernández Duque,Mauricio",7,0,0,0,0,0,0,7
204000,ECON 985JA,"Research in Finance, Market De",1,Economics,"Wang,Qingzhen",6,0,0,0,0,0,0,6
160584,ECON 985RA,Research in Public Economics,1,Economics,"Bruich,Gregory Alan",5,0,0,0,0,0,0,5
160585,ECON 985SA,Research in Political Economy,1,Economics,"Poulsen,Jonas Karl",9,0,0,0,0,0,0,9
160589,ECON 985TA,Research in Economic Theory,1,Economics,"Baranga,Thomas Hugh",9,0,0,0,0,0,0,9
204002,ECON 985VA,Research in International Trad,1,Economics,"Baranga,Thomas Hugh",10,0,0,0,0,0,0,10
204004,ECON 985WA,"Research in Labor Economics, L",1,Economics,"Baranga,Thomas Hugh",8,0,0,0,0,0,0,8
159994,ECON 990B,Tutorial - Senior Year,001,Economics,"Poulsen,Jonas Karl",1,0,0,0,0,0,0,1
160234,EGYPTIAN 200,Egyptian Text Reading,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",1,2,0,0,0,0,0,3
160751,EMR 124,"Child, Adol, Youth and Intl HR",001,"Ethnicity, Migration, Rights","Bhabha,Jacqueline",0,0,0,1,0,0,0,1
203063,EMR 125,Indigenous Worldviews,001,"Ethnicity, Migration, Rights","Clements,Christopher",17,0,0,1,0,0,0,18
203918,EMR 127,Cult Expl for Ethn & Rac Ineq,001,"Ethnicity, Migration, Rights","Warikoo,Natasha Kumar",2,1,0,0,0,0,0,3
125750,EMREAS 11,Making Sense,001,General Education,"Chierchia,Gennaro",6,0,0,0,0,0,0,6
112199,EMREAS 17,Logical Reasoning,001,General Education,"Hall,Ned",85,0,0,0,0,0,0,85
144350,ENG-SCI 100HFA,Engineering Design Projects,001,Engineering Sciences,"Wood,Robert J.",47,0,0,0,0,0,0,47
160553,ENG-SCI 100HFB,Engineering Design Projects,001,Engineering Sciences,"Wood,Robert J.",3,0,0,0,0,0,0,3
156427,ENG-SCI 115,Mathematical Modeling,001,Engineering Sciences,"Kuang,Zhiming",1,2,0,0,0,0,0,3
156288,ENG-SCI 121,Optimization: Models and Metho,001,Engineering Sciences,"Parkes,David",2,1,0,0,0,0,0,3
144157,ENG-SCI 125,Mechanical Systems,001,Engineering Sciences,"Bertoldi,Katia",24,1,0,2,0,0,0,27
